Sale_Price,Gr_Liv_Area,Garage_Type,Garage_Cars,Garage_Area,Street,Utilities,Pool_Area,Neighborhood,Screen_Porch,Overall_Qual,Lot_Area,Lot_Frontage,MS_SubClass,Misc_Val,Open_Porch_SF,TotRms_AbvGrd,First_Flr_SF,Second_Flr_SF,Year_Built
310090,1666,Attchd,2,575,Pave,AllPub,0,Northridge_Heights,0,Excellent,6373,48,One_Story_PUD_1946_and_Newer,0,75,6,1666,0,2006
171750,1405,Attchd,2,478,Pave,AllPub,0,Northridge_Heights,0,Good,3136,0,One_Story_PUD_1946_and_Newer,0,36,6,1405,0,2003
169990,1316,Attchd,2,397,Pave,AllPub,0,Gilbert,0,Above_Average,10237,65,One_Story_1946_and_Newer_All_Styles,0,0,6,1316,0,2005
185101,1492,Attchd,2,440,Pave,AllPub,0,Gilbert,0,Good,9073,75,Two_Story_1946_and_Newer,0,32,8,738,754,2006
234000,1557,Attchd,2,420,Pave,AllPub,0,Bloomington_Heights,0,Good,3196,0,One_Story_PUD_1946_and_Newer,0,20,7,1557,0,2003
178740,1414,Attchd,2,398,Pave,AllPub,0,Bloomington_Heights,0,Good,3072,0,One_Story_PUD_1946_and_Newer,0,20,6,1414,0,2004
156820,1142,Attchd,2,440,Pave,AllPub,0,Bloomington_Heights,0,Good,3010,43,One_Story_PUD_1946_and_Newer,0,0,6,1142,0,2005
246578,1500,Attchd,3,648,Pave,AllPub,0,Bloomington_Heights,0,Good,4045,53,One_Story_PUD_1946_and_Newer,0,20,6,1500,0,2006
201490,1598,Attchd,2,433,Pave,AllPub,0,Gilbert,0,Good,9171,59,Two_Story_1946_and_Newer,0,48,7,848,750,2004
180000,1509,Attchd,2,393,Pave,AllPub,0,Gilbert,0,Good,7875,63,Two_Story_1946_and_Newer,0,75,8,807,702,2003
172400,1664,Attchd,2,460,Pave,AllPub,0,Gilbert,0,Above_Average,8121,0,Two_Story_1946_and_Newer,0,40,7,953,711,2000
215000,1889,Attchd,2,431,Pave,AllPub,0,Gilbert,0,Above_Average,8658,0,Two_Story_1946_and_Newer,0,0,9,1008,881,2000
287602,2322,Attchd,3,617,Pave,AllPub,0,Gilbert,0,Good,12104,0,Two_Story_1946_and_Newer,0,45,8,1082,1240,2006
315000,2799,Attchd,3,704,Pave,AllPub,0,Northridge,0,Very_Good,12585,0,Two_Story_1946_and_Newer,0,136,8,1565,1234,1993
252000,NA,BuiltIn,2,760,Pave,AllPub,0,Somerset,0,Very_Good,12447,75,Two_Story_1946_and_Newer,0,70,8,1116,848,2005
336820,1670,Attchd,3,928,Pave,AllPub,0,Somerset,0,Very_Good,15218,49,One_Story_1946_and_Newer_All_Styles,0,240,6,1670,0,2006
290000,1660,Attchd,2,500,Pave,AllPub,0,Somerset,0,Very_Good,10182,85,One_Story_1946_and_Newer_All_Styles,0,50,8,1660,0,2006
198600,1278,Attchd,2,584,Pave,AllPub,0,Somerset,0,Very_Good,8640,72,One_Story_1946_and_Newer_All_Styles,0,60,5,1278,0,2006
405749,NA,Attchd,3,792,Pave,AllPub,0,Somerset,0,Excellent,13162,100,Two_Story_1946_and_Newer,0,265,11,2036,604,2006
232600,1489,Attchd,2,776,Pave,AllPub,0,Somerset,0,Very_Good,11216,81,One_Story_1946_and_Newer_All_Styles,0,140,7,1489,0,2006
184000,NA,Attchd,2,462,Pave,AllPub,0,Sawyer_West,0,Good,7800,65,Two_Story_1946_and_Newer,0,101,8,891,795,2005
172000,1398,Attchd,2,542,Pave,AllPub,0,Sawyer_West,0,Above_Average,7175,50,One_Story_PUD_1946_and_Newer,0,46,5,1398,0,1990
150000,1320,Attchd,2,472,Pave,AllPub,0,Sawyer_West,0,Above_Average,9019,0,Two_Story_1946_and_Newer,0,40,6,636,684,1994
119900,965,Detchd,1,300,Pave,AllPub,0,Sawyer_West,0,Average,7800,60,One_Story_1946_and_Newer_All_Styles,0,0,6,965,0,1965
129500,988,Detchd,2,624,Pave,AllPub,0,Sawyer,0,Average,9100,70,One_Story_1946_and_Newer_All_Styles,0,0,6,988,0,1962
125000,1728,Detchd,2,504,Pave,AllPub,0,Sawyer,0,Average,9100,70,Duplex_All_Styles_and_Ages,0,0,10,1728,0,1963
176400,1143,Attchd,2,588,Pave,AllPub,0,Somerset,0,Good,3628,34,One_Story_PUD_1946_and_Newer,0,191,5,1143,0,2004
165000,1382,Detchd,2,490,Pave,AllPub,0,Somerset,0,Good,2651,0,Two_Story_PUD_1946_and_Newer,0,50,6,673,709,2000
221000,1568,Attchd,2,564,Pave,AllPub,0,Somerset,0,Very_Good,7180,60,One_Story_1946_and_Newer_All_Styles,0,266,6,1568,0,2001
214000,1235,Attchd,2,484,Pave,AllPub,0,Greens,0,Very_Good,3760,0,One_Story_PUD_1946_and_Newer,0,78,4,1235,0,1980
188000,1036,Detchd,2,484,Pave,AllPub,0,Greens,0,Very_Good,3640,36,One_Story_PUD_1946_and_Newer,0,108,4,1036,0,1980
190000,1226,Attchd,2,484,Pave,AllPub,0,Greens,0,Very_Good,3874,40,One_Story_PUD_1946_and_Newer,0,78,4,1226,0,1980
170000,1920,Attchd,2,487,Pave,AllPub,0,Northwest_Ames,0,Good,10192,102,Split_or_Multilevel,0,98,8,1222,698,1968
179900,1416,Attchd,2,776,Pave,AllPub,0,Northwest_Ames,119,Above_Average,11700,90,Two_Story_1946_and_Newer,0,169,7,708,708,1968
250000,2654,Attchd,2,619,Pave,AllPub,0,Northwest_Ames,222,Above_Average,11029,0,Two_Story_1946_and_Newer,0,65,9,1512,1142,1968
165150,1790,Attchd,2,484,Pave,AllPub,0,Northwest_Ames,147,Above_Average,10400,80,Two_Story_1946_and_Newer,0,0,8,1012,778,1972
164500,1334,Attchd,2,477,Pave,AllPub,0,Northwest_Ames,264,Good,10140,78,One_Story_1946_and_Newer_All_Styles,0,20,7,1334,0,1967
135500,980,Attchd,1,384,Pave,AllPub,0,North_Ames,0,Average,9750,75,Split_or_Multilevel,0,0,6,980,0,1967
158000,1141,Attchd,1,568,Pave,AllPub,0,North_Ames,0,Average,9600,80,Split_or_Multilevel,0,78,6,1141,0,1967
145000,1712,Attchd,2,588,Pave,AllPub,0,North_Ames,0,Average,8393,70,Duplex_All_Styles_and_Ages,0,54,8,1712,0,1959
167000,1488,Attchd,2,430,Pave,AllPub,0,North_Ames,0,Above_Average,10368,0,One_Story_1946_and_Newer_All_Styles,0,60,7,1488,0,1964
157500,1440,Attchd,2,480,Pave,AllPub,0,North_Ames,0,Average,9350,85,Two_Story_1946_and_Newer,0,32,7,720,720,1964
140000,1095,Attchd,1,264,Pave,AllPub,0,North_Ames,0,Above_Average,10382,75,Two_Family_conversion_All_Styles_and_Ages,0,0,6,1095,0,1958
150000,1053,More_Than_Two_Types,2,750,Pave,AllPub,0,North_Ames,0,Average,8973,69,One_Story_1946_and_Newer_All_Styles,0,80,6,1053,0,1958
146500,1624,Attchd,1,240,Pave,AllPub,0,North_Ames,0,Average,10858,89,One_Story_1946_and_Newer_All_Styles,0,40,6,1624,0,1952
172000,1246,Attchd,2,441,Pave,AllPub,0,North_Ames,0,Above_Average,12700,0,Split_or_Multilevel,0,69,6,1246,0,1964
135000,1008,Attchd,2,430,Pave,AllPub,0,North_Ames,0,Above_Average,9723,109,One_Story_1946_and_Newer_All_Styles,0,0,5,1008,0,1963
143000,1144,Attchd,1,796,Pave,AllPub,0,North_Ames,0,Average,8163,70,Split_or_Multilevel,0,0,6,1144,0,1959
145250,1383,Attchd,1,292,Pave,AllPub,0,North_Ames,0,Above_Average,11600,80,One_Story_1946_and_Newer_All_Styles,0,45,7,1383,0,1960
134450,1236,Attchd,1,447,Pave,AllPub,0,North_Ames,0,Average,10011,72,One_Story_1946_and_Newer_All_Styles,0,0,6,1236,0,1957
139500,1008,Attchd,1,280,Pave,AllPub,0,North_Ames,0,Average,12778,66,One_Story_1946_and_Newer_All_Styles,0,154,4,1008,0,1952
112000,1310,Attchd,1,398,Pave,AllPub,0,Old_Town,0,Above_Average,7000,50,One_and_Half_Story_Finished_All_Ages,0,0,6,865,445,1924
117000,833,Detchd,1,326,Pave,AllPub,0,Old_Town,0,Average,5400,90,One_Story_1946_and_Newer_All_Styles,0,0,4,833,0,1954
120000,NA,Detchd,2,720,Pave,AllPub,0,Old_Town,0,Average,10800,60,One_Story_1945_and_Older,0,0,5,1130,0,1920
155500,NA,Detchd,2,528,Pave,AllPub,0,Old_Town,0,Above_Average,7200,60,Two_Story_1945_and_Older,0,0,7,774,821,1915
170000,1466,Attchd,2,566,Pave,AllPub,0,Old_Town,0,Average,10800,60,One_and_Half_Story_Finished_All_Ages,500,21,7,1096,370,1936
160000,1324,Attchd,2,440,Pave,AllPub,0,North_Ames,0,Above_Average,8658,84,One_Story_1946_and_Newer_All_Styles,0,138,6,1324,0,1965
165000,1146,Attchd,1,294,Pave,AllPub,0,North_Ames,0,Above_Average,10184,83,Split_or_Multilevel,0,75,6,1146,0,1963
120000,864,Attchd,1,288,Pave,AllPub,0,North_Ames,0,Above_Average,7332,60,One_Story_1946_and_Newer_All_Styles,0,0,4,864,0,1959
87500,1040,Detchd,2,400,Pave,AllPub,0,North_Ames,0,Fair,8544,0,Duplex_All_Styles_and_Ages,0,0,6,1040,0,1949
119000,1556,No_Garage,0,0,Pave,AllPub,0,North_Ames,0,Average,8512,75,Duplex_All_Styles_and_Ages,0,0,8,1556,0,1960
146000,1150,Attchd,1,288,Pave,AllPub,0,North_Ames,162,Average,7000,70,One_Story_1946_and_Newer_All_Styles,0,0,6,1150,0,1961
107000,NA,Detchd,1,210,Pave,AllPub,0,Old_Town,0,Below_Average,9906,57,Two_Story_1945_and_Older,0,172,8,810,518,1925
135000,1668,Detchd,1,240,Pave,AllPub,0,Old_Town,0,Average,9600,60,One_and_Half_Story_Finished_All_Ages,0,0,6,1226,442,1948
111500,1657,Detchd,1,162,Pave,AllPub,0,Old_Town,0,Below_Average,5520,60,One_and_Half_Story_Finished_All_Ages,0,0,9,1147,510,1920
110000,813,Detchd,1,270,Pave,AllPub,0,Old_Town,0,Above_Average,5684,70,One_Story_1945_and_Older,0,113,5,813,0,1930
108000,1032,Detchd,1,280,Pave,AllPub,0,Old_Town,0,Above_Average,7741,56,One_Story_1945_and_Older,0,0,5,1032,0,1924
105000,864,Detchd,1,528,Pave,AllPub,0,Old_Town,115,Below_Average,7200,60,One_Story_1946_and_Newer_All_Styles,0,0,5,864,0,1950
116000,1118,Detchd,2,440,Pave,AllPub,0,Old_Town,0,Above_Average,4400,40,One_and_Half_Story_Finished_All_Ages,0,0,6,734,384,1920
96900,1376,Detchd,1,216,Pave,AllPub,0,Old_Town,225,Fair,7614,42,Two_Story_1945_and_Older,0,0,7,714,662,1905
139000,1566,Detchd,2,450,Pave,AllPub,0,Old_Town,0,Average,6000,50,One_and_Half_Story_Finished_All_Ages,0,0,7,816,750,1924
120000,1182,Detchd,1,378,Pave,AllPub,0,Old_Town,0,Above_Average,9576,56,One_and_Half_Story_Finished_All_Ages,0,0,5,885,297,1945
163000,NA,Detchd,2,320,Pave,AllPub,0,Old_Town,0,Good,10800,60,Two_and_Half_Story_All_Ages,0,341,6,880,888,1914
155000,NA,Detchd,2,432,Pave,AllPub,0,Old_Town,0,Good,6300,70,Two_and_Half_Story_All_Ages,0,341,9,1226,878,1910
79000,NA,Attchd,1,352,Pave,AllPub,0,Old_Town,0,Average,5000,63,One_and_Half_Story_Finished_All_Ages,0,0,6,889,551,1900
114504,1368,Detchd,1,216,Pave,AllPub,0,Old_Town,0,Above_Average,3600,60,Two_Story_1945_and_Older,0,158,7,684,684,1910
157000,1762,Detchd,2,576,Pave,AllPub,0,Old_Town,0,Good,7200,60,Two_Story_1945_and_Older,0,0,8,998,764,1920
475000,3608,Detchd,3,840,Pave,AllPub,0,Old_Town,410,Very_Excellent,22950,90,Two_and_Half_Story_All_Ages,0,260,12,1518,1518,1892
93500,NA,No_Garage,0,0,Pave,AllPub,0,Old_Town,0,Average,5976,33,Duplex_All_Styles_and_Ages,0,130,8,624,624,1920
64500,1020,No_Garage,0,0,Pave,AllPub,0,Iowa_DOT_and_Rail_Road,0,Fair,4761,63,One_and_Half_Story_Finished_All_Ages,0,0,5,1020,0,1918
100000,788,No_Garage,0,0,Pave,AllPub,0,Brookside,0,Below_Average,7446,0,One_Story_1945_and_Older,0,0,4,788,0,1941
140200,NA,Detchd,1,312,Pave,AllPub,0,Brookside,0,Above_Average,6435,65,One_and_Half_Story_Finished_All_Ages,0,0,6,972,605,1939
115000,1344,Detchd,1,240,Pave,AllPub,0,Brookside,0,Average,6240,0,One_and_Half_Story_Finished_All_Ages,0,114,7,896,448,1936
80500,NA,No_Garage,0,0,Pave,AllPub,0,Brookside,0,Below_Average,6240,52,One_and_Half_Story_Finished_All_Ages,0,0,3,672,240,1947
110000,1324,Detchd,1,180,Pave,AllPub,0,Brookside,0,Average,6120,51,One_and_Half_Story_Finished_All_Ages,0,0,7,741,583,1930
89000,616,Detchd,1,205,Pave,AllPub,0,Brookside,0,Average,6000,50,One_Story_1945_and_Older,0,0,4,616,0,1921
117000,1635,Attchd,1,255,Pave,AllPub,0,Old_Town,0,Above_Average,5310,59,One_and_Half_Story_Finished_All_Ages,0,0,5,1001,634,1910
52500,693,No_Garage,0,0,Pave,AllPub,0,Old_Town,0,Below_Average,4118,153,One_Story_1945_and_Older,0,20,4,693,0,1941
84500,754,No_Garage,0,0,Pave,AllPub,0,Iowa_DOT_and_Rail_Road,0,Above_Average,6780,60,Two_Family_conversion_All_Styles_and_Ages,0,0,5,520,0,1935
130000,1352,BuiltIn,1,288,Pave,AllPub,0,Clear_Creek,0,Average,6930,92,Split_or_Multilevel,0,0,6,1352,0,1958
80000,879,Detchd,1,180,Pave,AllPub,0,South_and_West_of_Iowa_State_University,0,Average,5220,50,One_Story_1945_and_Older,0,108,4,879,0,1936
148000,1382,Attchd,2,459,Pave,AllPub,0,Sawyer,0,Below_Average,11235,75,One_Story_1946_and_Newer_All_Styles,0,82,6,1382,0,1963
164500,1320,Attchd,2,564,Pave,AllPub,0,Sawyer,0,Average,11777,96,Split_or_Multilevel,0,68,6,1320,0,1966
149500,1400,Attchd,2,440,Pave,AllPub,0,Sawyer,0,Above_Average,7844,74,Two_Story_1946_and_Newer,0,0,6,672,728,1978
160500,1040,Detchd,2,616,Pave,AllPub,0,Sawyer,180,Above_Average,7176,0,Split_or_Multilevel,0,0,6,1040,0,1978
105000,872,Detchd,1,322,Pave,AllPub,0,Sawyer,0,Average,17529,0,One_Story_1945_and_Older,0,0,5,872,0,1924
145000,960,Attchd,1,364,Pave,AllPub,0,Sawyer,0,Below_Average,10246,0,Split_or_Multilevel,0,0,3,960,0,1965
168000,1437,Detchd,2,576,Pave,AllPub,0,Sawyer,0,Average,14175,0,One_Story_1946_and_Newer_All_Styles,0,0,6,1437,0,1956
235000,2009,More_Than_Two_Types,3,795,Pave,AllPub,0,Edwards,180,Above_Average,19950,114,Two_Story_1945_and_Older,0,42,8,1337,672,1928
182000,1560,Attchd,2,528,Pave,AllPub,0,Edwards,0,Average,11679,78,Split_or_Multilevel,0,253,6,1560,0,1962
137000,1057,Attchd,1,288,Pave,AllPub,0,Edwards,0,Average,10519,70,One_Story_1946_and_Newer_All_Styles,0,0,6,1057,0,1955
215000,1911,Attchd,2,471,Pave,AllPub,0,Sawyer_West,0,Very_Good,9554,80,Two_Story_1946_and_Newer,0,81,8,1065,846,1993
229800,1876,BuiltIn,3,848,Pave,AllPub,0,College_Creek,0,Good,11003,133,Two_Story_1946_and_Newer,0,40,7,1308,568,2005
183600,1208,Attchd,2,632,Pave,AllPub,0,College_Creek,0,Good,7488,64,One_Story_1946_and_Newer_All_Styles,0,58,6,1208,0,2005
221500,1614,Attchd,3,865,Pave,AllPub,0,College_Creek,0,Good,11210,86,One_Story_1946_and_Newer_All_Styles,0,59,7,1614,0,2005
233555,1846,Attchd,2,495,Pave,AllPub,0,College_Creek,0,Above_Average,13377,90,One_Story_1946_and_Newer_All_Styles,0,32,7,1846,0,2006
294900,1590,Attchd,3,754,Pave,AllPub,0,College_Creek,0,Very_Good,11645,78,One_Story_1946_and_Newer_All_Styles,0,80,6,1590,0,2005
181000,1596,Attchd,2,610,Pave,AllPub,0,College_Creek,0,Good,9316,78,Two_Story_1946_and_Newer,0,45,6,784,812,2005
180000,988,Attchd,2,540,Pave,AllPub,0,Clear_Creek,0,Above_Average,21453,0,Split_or_Multilevel,0,130,4,988,0,1969
187000,1499,Attchd,2,473,Pave,AllPub,0,College_Creek,0,Above_Average,12438,65,Two_Story_1946_and_Newer,0,91,6,795,704,1995
235000,1525,Attchd,2,541,Pave,AllPub,0,College_Creek,0,Good,9100,70,One_Story_1946_and_Newer_All_Styles,0,36,6,1525,0,2000
196000,1749,Attchd,2,515,Pave,AllPub,0,College_Creek,0,Good,9272,68,Two_Story_1946_and_Newer,0,85,7,856,893,1999
217000,1779,Attchd,2,586,Pave,AllPub,0,College_Creek,0,Good,13426,72,Two_Story_1946_and_Newer,0,107,7,951,828,1999
149900,894,Attchd,2,552,Pave,AllPub,0,College_Creek,0,Average,9800,70,One_Story_1946_and_Newer_All_Styles,0,0,5,894,0,1972
119900,864,Detchd,1,297,Pave,AllPub,0,College_Creek,0,Average,7200,60,One_Story_1946_and_Newer_All_Styles,0,0,5,864,0,1972
255000,1989,Attchd,2,586,Pave,AllPub,0,College_Creek,0,Very_Good,11367,90,Two_Story_1946_and_Newer,0,60,7,1091,898,2002
275000,1787,Attchd,3,748,Pave,AllPub,0,College_Creek,0,Very_Good,14781,0,One_Story_1946_and_Newer_All_Styles,0,150,7,1787,0,2001
268500,2214,Attchd,3,646,Pave,AllPub,0,College_Creek,0,Very_Good,10566,67,Two_Story_1946_and_Newer,0,80,8,1090,1124,1999
237000,1995,Attchd,2,610,Pave,AllPub,0,College_Creek,0,Good,11250,90,Two_Story_1946_and_Newer,0,170,8,950,1045,1995
155900,848,Attchd,2,420,Pave,AllPub,0,College_Creek,0,Above_Average,4435,37,One_Story_PUD_1946_and_Newer,0,0,3,848,0,2004
195000,1948,BuiltIn,2,434,Pave,AllPub,0,College_Creek,0,Good,12393,41,Two_Story_1946_and_Newer,0,48,8,847,1101,2004
212900,1552,Attchd,3,782,Pave,AllPub,0,College_Creek,0,Good,10084,84,One_Story_1946_and_Newer_All_Styles,0,20,7,1552,0,2005
198000,1336,Attchd,2,502,Pave,AllPub,0,College_Creek,0,Good,8772,65,One_Story_1946_and_Newer_All_Styles,0,43,6,1336,0,2005
173900,1500,Attchd,2,564,Pave,AllPub,0,College_Creek,0,Above_Average,8846,68,Two_Story_1946_and_Newer,0,35,6,750,750,2005
163990,1456,Attchd,2,390,Pave,AllPub,0,College_Creek,0,Above_Average,8461,65,Two_Story_1946_and_Newer,0,24,8,728,728,2005
229000,2314,BuiltIn,2,502,Pave,AllPub,0,Edwards,0,Good,11060,90,Two_Story_1946_and_Newer,0,274,9,1164,1150,2003
130000,1709,Detchd,2,380,Pave,AllPub,0,Edwards,0,Good,2522,24,Two_Story_PUD_1946_and_Newer,0,40,7,970,739,2004
125000,1482,More_Than_Two_Types,2,609,Pave,AllPub,0,Edwards,0,Below_Average,16012,60,One_Story_1946_and_Newer_All_Styles,0,30,6,1482,0,1954
116000,NA,Detchd,1,280,Pave,AllPub,0,Edwards,0,Average,8248,45,One_and_Half_Story_Finished_All_Ages,0,0,7,686,564,1918
121000,NA,Detchd,1,275,Pave,AllPub,0,Edwards,0,Below_Average,11388,76,One_and_Half_Story_Finished_All_Ages,0,0,5,1055,218,1910
140000,1595,Attchd,1,240,Pave,AllPub,0,South_and_West_of_Iowa_State_University,0,Above_Average,8400,60,One_and_Half_Story_Finished_All_Ages,0,0,6,1192,403,1940
137000,NA,Detchd,1,240,Pave,AllPub,0,South_and_West_of_Iowa_State_University,0,Average,10890,60,One_and_Half_Story_Finished_All_Ages,0,0,6,1058,493,1938
102000,NA,No_Garage,0,0,Pave,AllPub,0,South_and_West_of_Iowa_State_University,0,Average,6000,60,One_and_Half_Story_Finished_All_Ages,0,0,7,1008,0,1926
112000,1288,Detchd,1,240,Pave,AllPub,0,South_and_West_of_Iowa_State_University,0,Average,6191,51,One_and_Half_Story_Finished_All_Ages,0,0,6,824,464,1941
137500,1180,Detchd,1,252,Pave,AllPub,0,Crawford,0,Below_Average,11600,80,One_Story_1945_and_Older,0,0,5,1180,0,1922
199500,1609,More_Than_Two_Types,3,579,Pave,AllPub,0,Crawford,104,Good,12320,70,Two_Story_1945_and_Older,0,0,8,959,650,1932
217500,1647,Attchd,2,621,Pave,AllPub,0,Crawford,0,Average,12984,80,One_Story_1946_and_Newer_All_Styles,0,0,7,1647,0,1977
257000,2315,Attchd,1,342,Pave,AllPub,0,Crawford,192,Average,15600,78,Two_Story_1946_and_Newer,0,0,9,1278,1037,1950
223000,NA,Attchd,2,540,Pave,AllPub,0,Crawford,0,Above_Average,16381,0,One_Story_1946_and_Newer_All_Styles,0,73,7,1844,0,1969
106500,951,Detchd,1,327,Pave,AllPub,0,Iowa_DOT_and_Rail_Road,0,Below_Average,8765,50,One_Story_1945_and_Older,0,28,6,951,0,1936
108000,1336,CarPort,1,570,Pave,AllPub,0,Iowa_DOT_and_Rail_Road,0,Below_Average,11040,60,One_and_Half_Story_Finished_All_Ages,0,47,7,897,439,1920
78000,936,No_Garage,0,0,Grvl,AllPub,0,Iowa_DOT_and_Rail_Road,0,Fair,8520,60,One_and_Half_Story_Finished_All_Ages,0,0,6,576,360,1916
171000,1959,More_Than_Two_Types,3,766,Pave,AllPub,0,Mitchell,0,Good,11070,82,Duplex_All_Styles_and_Ages,0,0,9,1959,0,1988
250764,1650,Attchd,2,518,Pave,AllPub,0,Timberland,138,Above_Average,50102,0,One_Story_1946_and_Newer_All_Styles,0,0,6,1650,0,1958
176000,1137,Attchd,2,551,Pave,AllPub,0,Timberland,0,Above_Average,13811,54,One_Story_1946_and_Newer_All_Styles,0,0,5,1137,0,1987
202000,1403,Attchd,2,470,Pave,AllPub,0,Timberland,0,Above_Average,8098,0,One_Story_1946_and_Newer_All_Styles,0,173,5,1403,0,2000
81500,1600,Attchd,1,270,Pave,AllPub,0,Mitchell,0,Very_Poor,31250,125,One_Story_1946_and_Newer_All_Styles,0,0,6,1600,0,1951
215000,NA,Attchd,4,784,Pave,AllPub,0,Mitchell,0,Good,7020,78,Duplex_All_Styles_and_Ages,0,48,8,1368,0,1997
84500,1140,No_Garage,0,0,Pave,AllPub,0,Mitchell,0,Average,17217,90,One_Story_1946_and_Newer_All_Styles,0,56,6,1140,0,2006
146500,1652,More_Than_Two_Types,3,928,Pave,AllPub,0,Mitchell,0,Average,11836,0,Duplex_All_Styles_and_Ages,0,0,8,1652,0,1970
73000,630,No_Garage,0,0,Pave,AllPub,0,Meadow_Village,0,Below_Average,1470,21,PUD_Multilevel_Split_Level_Foyer,0,0,3,630,0,1970
92000,NA,No_Garage,0,0,Pave,AllPub,0,Meadow_Village,0,Average,1533,21,PUD_Multilevel_Split_Level_Foyer,0,0,3,630,0,1970
90500,1092,No_Garage,0,0,Pave,AllPub,0,Meadow_Village,0,Below_Average,1936,21,Two_Story_PUD_1946_and_Newer,0,0,5,546,546,1970
188000,1728,Detchd,2,560,Pave,AllPub,0,Mitchell,0,Average,9297,63,Duplex_All_Styles_and_Ages,0,0,8,1728,0,1976
131000,1224,Detchd,2,576,Pave,AllPub,0,Mitchell,0,Average,20000,160,One_Story_1946_and_Newer_All_Styles,0,0,7,1224,0,1960
142500,1003,Detchd,2,588,Pave,AllPub,0,Mitchell,0,Above_Average,7937,37,Split_or_Multilevel,0,0,6,1003,0,1984
131000,NA,Attchd,2,484,Pave,AllPub,0,Mitchell,0,Average,8885,0,One_Story_1946_and_Newer_All_Styles,0,0,5,902,0,1983
